specialty_name,standard_drug_name,drug_name,aliases,drug_class,disease_context,treatment_role,treatment_role_label,order_category,mechanism_or_function,major_cautions,reference_source,reference_url,agent_use
消化,prednisone,prednisone,,systemic corticosteroid,inflammatory bowel disease flare|autoimmune hepatitis,risk_modifying_therapy,风险控制治疗,risk_modifying,systemic glucocorticoid reduces inflammation,glucose infection GI bleeding mood and bone review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,octreotide,octreotide,sandostatin,somatostatin analog,variceal bleeding|neuroendocrine tumor,disease_directed_therapy,疾病直接治疗,disease_directed,reduces splanchnic blood flow and hormone secretion,glucose bradycardia gallstone and QT review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,spironolactone,spironolactone,,mineralocorticoid receptor antagonist,ascites|cirrhosis edema,risk_modifying_therapy,风险控制治疗,risk_modifying,blocks aldosterone mediated sodium retention,potassium renal and endocrine adverse effect review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,furosemide,furosemide,lasix,loop diuretic,ascites|edema|volume overload,risk_modifying_therapy,风险控制治疗,risk_modifying,inhibits NKCC2 to promote natriuresis,electrolyte renal and volume status review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,sucralfate,sucralfate,carafate,mucosal protectant,peptic ulcer|stress ulcer adjunct,disease_directed_therapy,疾病直接治疗,disease_directed,forms protective barrier over ulcerated mucosa,aluminum accumulation renal disease and drug binding review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,esomeprazole,esomeprazole,nexium,proton pump inhibitor,GERD|peptic ulcer|GI bleeding prophylaxis,disease_directed_therapy,疾病直接治疗,disease_directed,inhibits gastric H K ATPase and suppresses acid secretion,C difficile magnesium B12 and interaction review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,misoprostol,misoprostol,cytotec,prostaglandin analog,NSAID ulcer prevention|peptic ulcer risk reduction,risk_modifying_therapy,风险控制治疗,risk_modifying,prostaglandin E1 analog protects gastric mucosa,pregnancy contraindication diarrhea and cramping review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,vancomycin oral,vancomycin oral,oral vancomycin,glycopeptide antibiotic,C difficile colitis,disease_directed_therapy,疾病直接治疗,disease_directed,local gut antibiotic effect against C difficile,renal systemic absorption in severe colitis and resistance review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,fidaxomicin,fidaxomicin,dificid,macrocyclic antibiotic,C difficile colitis,disease_directed_therapy,疾病直接治疗,disease_directed,inhibits sigma dependent transcription in C difficile,allergy cost and recurrence context review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,budesonide,budesonide,entocort,corticosteroid,inflammatory bowel disease|Crohn disease|microscopic colitis,disease_directed_therapy,疾病直接治疗,disease_directed,locally acting glucocorticoid reduces intestinal inflammation,steroid adverse effects liver metabolism and infection review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,azathioprine,azathioprine,imuran,immunomodulator,inflammatory bowel disease|autoimmune hepatitis,risk_modifying_therapy,风险控制治疗,risk_modifying,purine analog suppresses lymphocyte proliferation,myelosuppression liver pancreatitis and TPMT review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,cholestyramine,cholestyramine,,bile acid sequestrant,bile acid diarrhea|cholestatic pruritus,risk_modifying_therapy,风险控制治疗,risk_modifying,binds bile acids in gut and interrupts enterohepatic circulation,constipation drug binding and triglyceride review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,propranolol,propranolol,,nonselective beta blocker,portal hypertension|variceal bleeding prophylaxis,risk_modifying_therapy,风险控制治疗,risk_modifying,reduces portal pressure through beta blockade,bradycardia hypotension asthma and decompensated cirrhosis review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,nadolol,nadolol,,nonselective beta blocker,portal hypertension|variceal bleeding prophylaxis,risk_modifying_therapy,风险控制治疗,risk_modifying,reduces portal pressure through nonselective beta blockade,bradycardia hypotension asthma and renal dose review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为公开药物功能知识进入候选药物解释，仍需结合诊断和风险规则复核
消化,acetaminophen,acetaminophen,paracetamol|acetaminophen iv,analgesic antipyretic,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,central analgesic and antipyretic effect,liver dose and alcohol use review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,ibuprofen,ibuprofen,,NSAID,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,inhibits cyclooxygenase and prostaglandin synthesis,renal bleeding heart failure and GI risk review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,ketorolac,ketorolac,,NSAID,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,potent short term NSAID analgesic,renal bleeding GI ulcer and duration review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,morphine,morphine,morphine sulfate,opioid analgesic,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,mu opioid receptor agonist for severe pain,respiratory depression delirium renal and constipation review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,hydromorphone,hydromorphone,hydromorphone dilaudid|dilaudid,opioid analgesic,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,mu opioid receptor agonist for severe pain,respiratory depression delirium renal and constipation review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,oxycodone,oxycodone,oxycodone immediate release,opioid analgesic,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,mu opioid receptor agonist for moderate to severe pain,respiratory depression delirium and constipation review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,tramadol,tramadol,ultram,opioid analgesic,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,weak mu agonist and monoamine reuptake inhibition,seizure serotonin syndrome renal and delirium review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,lorazepam,lorazepam,ativan,benzodiazepine,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,GABA A positive allosteric modulator,respiratory depression delirium fall and hepatic context review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,haloperidol,haloperidol,,antipsychotic,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,D2 receptor antagonist for agitation or delirium,QT extrapyramidal and Parkinson disease review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,ondansetron,ondansetron,zofran,antiemetic,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,5 HT3 receptor antagonist for nausea and vomiting,QT constipation and serotonin interaction review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,prochlorperazine,prochlorperazine,,dopamine antagonist antiemetic,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,dopamine receptor antagonism for nausea and vomiting,QT extrapyramidal sedation and Parkinson disease review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,metoclopramide,metoclopramide,,antiemetic prokinetic,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,dopamine antagonist and prokinetic effect,extrapyramidal tardive dyskinesia and renal dose review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,senna,senna,sennosides,stimulant laxative,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,stimulates intestinal motility,constipation pattern electrolyte and chronic use review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,docusate,docusate,docusate sodium,stool softener,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,surfactant stool softener for constipation,limited efficacy and bowel obstruction review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,bisacodyl,bisacodyl,,stimulant laxative,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,stimulates colonic peristalsis,obstruction dehydration and electrolyte review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,polyethylene glycol,polyethylene glycol,peg 3350|miralax,osmotic laxative,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,retains water in stool to improve bowel movement,obstruction dehydration and electrolyte review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,simethicone,simethicone,,antiflatulent,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,reduces surface tension of gas bubbles,low systemic risk but symptom masking review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,diphenhydramine,diphenhydramine,benadryl,antihistamine,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,H1 receptor antagonist with anticholinergic effects,delirium urinary retention glaucoma and sedation review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,melatonin,melatonin,,sleep support,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,regulates circadian sleep signaling,sedation and interaction review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,sodium chloride,sodium chloride,normal saline|0 9 sodium chloride|0 9 percent sodium chloride|ns,crystalloid fluid,supportive care|general inpatient care,general_inpatient_medication,住院通用服务药物,fluid_diluent_flush,isotonic sodium chloride for fluids flush or diluent,volume overload sodium chloride burden and heart failure review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,dextrose,dextrose,d5|d10|d50|dextrose 5|dextrose 10|dextrose 50,glucose solution,supportive care|general inpatient care,general_inpatient_medication,住院通用服务药物,symptom_support,provides glucose calories or hypoglycemia rescue,hyperglycemia sodium dilution and extravasation review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,lactated ringer,lactated ringer,lactated ringers|ringer,balanced crystalloid,supportive care|general inpatient care,general_inpatient_medication,住院通用服务药物,fluid_diluent_flush,balanced crystalloid fluid for resuscitation,potassium calcium liver and volume status review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,sterile water,sterile water,sw,diluent,supportive care|general inpatient care,general_inpatient_medication,住院通用服务药物,fluid_diluent_flush,sterile diluent for medication preparation,not for direct IV infusion without tonicity review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,heparin flush,heparin flush,heparin lock flush|heparin catheter flush,line flush,supportive care|general inpatient care,general_inpatient_medication,住院通用服务药物,fluid_diluent_flush,low dose heparin for catheter patency,bleeding HIT and duplicate anticoagulation review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,influenza vaccine,influenza vaccine,flu vaccine|influenza vaccine quadrivalent,vaccine,supportive care|general inpatient care,general_inpatient_medication,住院通用服务药物,prophylaxis_prevention,preventive immunization against influenza,allergy acute illness and immunization status review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,potassium chloride,potassium chloride,potassium chloride replacement,electrolyte replacement,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,nutrition_electrolyte_metabolic,repletes potassium deficit,hyperkalemia renal function infusion rate and ECG review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,magnesium sulfate,magnesium sulfate,,electrolyte replacement,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,nutrition_electrolyte_metabolic,repletes magnesium and stabilizes neuromuscular excitability,renal function hypotension and respiratory depression review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,calcium gluconate,calcium gluconate,,electrolyte replacement,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,nutrition_electrolyte_metabolic,repletes calcium and stabilizes myocardium in selected electrolyte emergencies,extravasation calcium level and digoxin caution review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,ferrous sulfate,ferrous sulfate,iron sulfate,iron supplement,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,nutrition_support,oral iron replacement for iron deficiency,constipation GI irritation and iron overload review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,folic acid,folic acid,folate,vitamin supplement,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,nutrition_support,folate replacement for deficiency or anemia,masking B12 deficiency review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,thiamine,thiamine,vitamin B1,vitamin supplement,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,nutrition_support,vitamin B1 replacement in malnutrition or alcohol use,low systemic risk but timing before glucose in deficiency context review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,multivitamin,multivitamin,multivitamins,vitamin supplement,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,nutrition_support,general vitamin supplementation,renal fat soluble vitamin and duplicate therapy review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,albumin,albumin,human albumin,colloid fluid,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,increases plasma oncotic pressure and expands intravascular volume,volume overload allergy and indication review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,pantoprazole,pantoprazole,protonix,acid suppression,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,prophylaxis_prevention,proton pump inhibition for stress ulcer prophylaxis,C difficile magnesium and indication review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,famotidine,famotidine,pepcid,H2 receptor antagonist,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,prophylaxis_prevention,H2 receptor blockade reduces gastric acid secretion,renal dose delirium and QT review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,omeprazole,omeprazole,prilosec,proton pump inhibitor,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,prophylaxis_prevention,proton pump inhibition suppresses gastric acid secretion,C difficile magnesium B12 and interaction review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,naloxone,naloxone,narcan,opioid antagonist,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,emergency_rescue,competitive opioid receptor antagonist reverses opioid toxicity,withdrawal recurrent sedation and monitoring review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,flumazenil,flumazenil,,benzodiazepine antagonist,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,emergency_rescue,benzodiazepine receptor antagonist reverses selected benzodiazepine effects,seizure risk chronic benzodiazepine use and monitoring review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,epinephrine,epinephrine,adrenaline,adrenergic agonist,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,emergency_rescue,alpha and beta agonist supports anaphylaxis or cardiac arrest response,arrhythmia ischemia and extravasation review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,diphenoxylate atropine,diphenoxylate atropine,lomotil,antidiarrheal,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,opioid antidiarrheal plus anticholinergic reduces intestinal motility,ileus infectious diarrhea delirium and anticholinergic review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,loperamide,loperamide,imodium,antidiarrheal,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,peripheral opioid receptor agonist slows intestinal transit,infectious colitis ileus and QT with misuse review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,guaifenesin,guaifenesin,,expectorant,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,expectorant helps loosen airway secretions,hydration status and symptom masking review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,benzonatate,benzonatate,tessalon,antitussive,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,peripheral anesthetic effect reduces cough reflex,swallowing whole overdose and mental status review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,lidocaine patch,lidocaine patch,lidocaine 5% patch,local anesthetic,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,local sodium channel blockade reduces focal pain,skin reaction systemic toxicity and duplicate local anesthetic review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,lidocaine,lidocaine,1% lidocaine|lidocaine injection,local anesthetic,supportive care|general inpatient care,general_inpatient_medication,住院通用服务药物,procedure_or_nursing,local sodium channel blockade for procedural anesthesia,systemic toxicity arrhythmia dose and allergy review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,chlorhexidine,chlorhexidine,,antiseptic,supportive care|general inpatient care,general_inpatient_medication,住院通用服务药物,procedure_or_nursing,topical antiseptic reduces skin microbial burden,skin irritation allergy and mucosal exposure review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,povidone iodine,povidone iodine,betadine,antiseptic,supportive care|general inpatient care,general_inpatient_medication,住院通用服务药物,procedure_or_nursing,iodine antiseptic for skin preparation,iodine allergy thyroid and skin irritation review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,nystatin,nystatin,nystatin oral suspension,antifungal,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,topical polyene antifungal for oral candidiasis,swallowing local irritation and systemic infection mismatch review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,fluconazole,fluconazole,diflucan,azole antifungal,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,symptom_support,azole antifungal inhibits fungal ergosterol synthesis,liver QT drug interaction and renal dose review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
消化,insulin regular,insulin regular,regular insulin,glucose management,supportive care|general inpatient care,supportive_or_symptomatic_therapy,支持/对症服务药物,nutrition_electrolyte_metabolic,short acting insulin lowers glucose in correction or inpatient protocols,hypoglycemia potassium and nutrition timing review,RxNorm/ATC/DailyMed,https://dailymed.nlm.nih.gov/dailymed,作为支持治疗或住院通用药物功能知识，不单独作为疾病直接治疗证据
