specialty_name,itemid,lab_label,fluid,category,unit,case_count,coverage_pct,raw_lab_record_count,min_value,mean_value,max_value
肾内/泌尿,52069,Absolute Basophil Count,Blood,Hematology,K/uL,287,7.070707070707071,328,0.0,0.02960511033681765,0.23
肾内/泌尿,52073,Absolute Eosinophil Count,Blood,Hematology,K/uL,287,7.070707070707071,328,0.0,0.10409407665505227,4.45
肾内/泌尿,51133,Absolute Lymphocyte Count,Blood,Hematology,K/uL,287,7.070707070707071,328,0.04,3.116614401858304,431.75
肾内/泌尿,52074,Absolute Monocyte Count,Blood,Hematology,K/uL,287,7.070707070707071,328,0.0,0.70232868757259,1.89
肾内/泌尿,52075,Absolute Neutrophil Count,Blood,Hematology,K/uL,287,7.070707070707071,328,0.13,7.423606271777003,27.53
肾内/泌尿,51100,"Sodium, Urine",Urine,Chemistry,mEq/L,266,6.553338260655334,276,10.0,67.11842105263158,227.0
肾内/泌尿,52135,Immature Granulocytes,Blood,Hematology,%,235,5.78960335057896,268,0.1,0.6363120567375886,4.2
肾内/泌尿,50820,pH,Blood,Blood Gas,units,224,5.51860064055186,534,6.98,7.341548401747063,7.59
肾内/泌尿,50910,Creatine Kinase (CK),Blood,Chemistry,IU/L,209,5.149051490514905,287,13.0,489.98644338118027,15227.0
肾内/泌尿,50802,Base Excess,Blood,Blood Gas,mEq/L,201,4.951958610495196,469,-25.0,-3.949720553078762,9.0
肾内/泌尿,50804,Calculated Total CO2,Blood,Blood Gas,mEq/L,201,4.951958610495196,469,5.0,22.031970558463097,39.0
肾内/泌尿,50818,pCO2,Blood,Blood Gas,mm Hg,201,4.951958610495196,469,13.0,39.779400077534405,98.0
肾内/泌尿,50821,pO2,Blood,Blood Gas,mm Hg,201,4.951958610495196,469,8.0,121.26851187784024,516.0
肾内/泌尿,51078,"Chloride, Urine",Urine,Chemistry,mEq/L,193,4.754865730475487,200,10.0,61.29360967184801,216.0
肾内/泌尿,51097,"Potassium, Urine",Urine,Chemistry,mEq/L,192,4.730229120473023,200,4.0,31.05642361111111,94.0
肾内/泌尿,51214,"Fibrinogen, Functional",Blood,Hematology,mg/dL,185,4.557772850455777,282,68.0,396.45315315315315,1182.0
肾内/泌尿,51007,Uric Acid,Blood,Chemistry,mg/dL,183,4.50849963045085,226,1.4,5.753817330210773,21.2
肾内/泌尿,51093,"Osmolality, Urine",Urine,Chemistry,mOsm/kg,169,4.1635870904163585,174,99.0,401.9418145956608,907.0
肾内/泌尿,51104,"Urea Nitrogen, Urine",Urine,Chemistry,mg/dL,145,3.5723084503572307,150,41.0,459.151724137931,1458.0
肾内/泌尿,51144,Bands,Blood,Hematology,%,141,3.473762010347376,164,0.0,3.622340425531915,27.0
肾内/泌尿,50924,Ferritin,Blood,Chemistry,ng/mL,139,3.424488790342449,141,5.5,577.8894484412469,13801.0
肾内/泌尿,50911,"Creatine Kinase, MB Isoenzyme",Blood,Chemistry,ng/mL,134,3.3013057403301307,191,1.0,8.402985074626866,196.0
肾内/泌尿,50952,Iron,Blood,Chemistry,ug/dL,133,3.276669130327667,134,8.0,47.93609022556391,348.0
肾内/泌尿,50953,"Iron Binding Capacity, Total",Blood,Chemistry,ug/dL,132,3.252032520325203,132,96.0,238.56060606060606,528.0
肾内/泌尿,51251,Metamyelocytes,Blood,Hematology,%,132,3.252032520325203,154,0.0,0.8421717171717172,11.0
肾内/泌尿,50998,Transferrin,Blood,Chemistry,mg/dL,132,3.252032520325203,132,74.0,183.42424242424244,406.0
肾内/泌尿,50808,Free Calcium,Blood,Blood Gas,mmol/L,131,3.2273959103227394,300,0.46,1.0931893553859202,1.66
肾内/泌尿,51255,Myelocytes,Blood,Hematology,%,130,3.202759300320276,152,0.0,0.5153846153846153,11.0
肾内/泌尿,51143,Atypical Lymphocytes,Blood,Hematology,%,129,3.1781226903178124,151,0.0,0.8023255813953488,21.0
肾内/泌尿,51102,"Total Protein, Urine",Urine,Chemistry,mg/dL,129,3.1781226903178124,135,4.0,114.71317829457364,2420.0
肾内/泌尿,51484,Ketone,Urine,Hematology,mg/dL,116,2.857846760285785,119,10.0,40.991379310344826,150.0
肾内/泌尿,50993,Thyroid Stimulating Hormone,Blood,Chemistry,uIU/mL,116,2.857846760285785,116,0.073,3.3016637931034483,42.0
肾内/泌尿,51003,Troponin T,Blood,Chemistry,ng/mL,105,2.5868440502586845,158,0.01,0.21195238095238095,3.36
肾内/泌尿,50986,tacroFK,Blood,Chemistry,ng/mL,105,2.5868440502586845,111,2.3,9.10142857142857,22.8
肾内/泌尿,50822,"Potassium, Whole Blood",Blood,Blood Gas,mEq/L,104,2.5622074402562207,204,2.4,4.227876602564103,7.3
肾内/泌尿,50956,Lipase,Blood,Chemistry,IU/L,97,2.3897511702389753,105,7.0,115.65979381443299,2811.0
肾内/泌尿,51099,Protein/Creatinine Ratio,Urine,Chemistry,mg/mg,88,2.168021680216802,93,0.1,1.7687499999999998,89.6
肾内/泌尿,50809,Glucose,Blood,Blood Gas,mg/dL,87,2.1433850702143387,177,34.0,140.0725369458128,348.0
肾内/泌尿,50810,"Hematocrit, Calculated",Blood,Blood Gas,%,85,2.094111850209411,183,12.0,30.271327731092434,46.4
肾内/泌尿,50811,Hemoglobin,Blood,Blood Gas,g/dL,85,2.094111850209411,183,4.1,10.031892623716153,15.2
肾内/泌尿,51514,Urobilinogen,Urine,Hematology,mg/dL,85,2.094111850209411,86,0.2,2.176470588235294,8.0
肾内/泌尿,50824,"Sodium, Whole Blood",Blood,Blood Gas,mEq/L,83,2.0448386302044836,167,119.0,136.20403518837253,148.0
肾内/泌尿,50806,"Chloride, Whole Blood",Blood,Blood Gas,mEq/L,75,1.8477457501847745,153,90.0,106.95911111111111,118.0
肾内/泌尿,51283,"Reticulocyte Count, Automated",Blood,Hematology,%,75,1.8477457501847745,76,0.2,2.388666666666667,13.0
肾内/泌尿,51482,Hyaline Casts,Urine,Hematology,#/lpf,72,1.7738359201773837,73,1.0,8.944444444444445,102.0
肾内/泌尿,50935,Haptoglobin,Blood,Chemistry,mg/dL,68,1.6752894801675289,71,10.0,250.578431372549,638.0
肾内/泌尿,51000,Triglycerides,Blood,Chemistry,mg/dL,62,1.527469820152747,63,41.0,126.79032258064517,859.0
肾内/泌尿,50852,% Hemoglobin A1c,Blood,Chemistry,%,61,1.5028332101502833,61,4.2,6.352459016393443,14.7
肾内/泌尿,50889,C-Reactive Protein,Blood,Chemistry,mg/L,61,1.5028332101502833,70,0.2,64.66147540983606,298.5
肾内/泌尿,51010,Vitamin B12,Blood,Chemistry,pg/mL,61,1.5028332101502833,61,123.0,684.8196721311475,1790.0
肾内/泌尿,50825,Temperature,Blood,Blood Gas,,59,1.453559990145356,103,34.5,36.96681194511703,39.8
肾内/泌尿,50867,Amylase,Blood,Chemistry,IU/L,58,1.4289233801428924,63,10.0,106.62931034482759,874.0
肾内/泌尿,51564,ARCH-1,Blood,Chemistry,,55,1.3550135501355014,55,0.06,0.8703636363636365,41.99
肾内/泌尿,50817,Oxygen Saturation,Blood,Blood Gas,%,55,1.3550135501355014,99,48.0,86.03818181818183,99.0
肾内/泌尿,51613,eAG,Blood,Chemistry,mg/dL,52,1.2811037201281104,52,74.0,131.03846153846155,375.0
肾内/泌尿,50907,"Cholesterol, Total",Blood,Chemistry,mg/dL,46,1.1332840601133285,46,85.0,160.58695652173913,338.0
肾内/泌尿,50903,Cholesterol Ratio (Total/HDL),Blood,Chemistry,Ratio,44,1.084010840108401,44,1.6,3.3863636363636362,7.9
肾内/泌尿,50904,"Cholesterol, HDL",Blood,Chemistry,mg/dL,44,1.084010840108401,44,17.0,51.93181818181818,98.0
肾内/泌尿,50905,"Cholesterol, LDL, Calculated",Blood,Chemistry,mg/dL,43,1.0593742301059375,43,31.0,84.67441860465117,226.0
肾内/泌尿,51657,HPE1,Blood,Chemistry,,41,1.0101010101010102,41,0.191,170.88234146341463,3627.0
肾内/泌尿,50816,Oxygen,Blood,Blood Gas,%,39,0.9608277900960828,64,2.0,57.44017094017094,100.0
肾内/泌尿,51663,HPE7,Blood,Chemistry,,38,0.9361911800936191,38,0.028,6.471973684210527,128.1
肾内/泌尿,52004,UTX1,Urine,Chemistry,,38,0.9361911800936191,38,-443.0,-279.2631578947368,62.0
肾内/泌尿,52005,UTX2,Urine,Chemistry,,38,0.9361911800936191,38,-916.0,-549.5263157894736,-380.0
肾内/泌尿,52007,UTX4,Urine,Chemistry,,38,0.9361911800936191,38,-570.0,-294.2105263157895,704.0
肾内/泌尿,52008,UTX5,Urine,Chemistry,,38,0.9361911800936191,38,-353.0,-154.8684210526316,576.0
肾内/泌尿,52010,UTX7,Urine,Chemistry,,38,0.9361911800936191,38,-554.0,-381.7105263157895,308.0
肾内/泌尿,52006,UTX3,Urine,Chemistry,,37,0.9115545700911555,37,0.0,146.8108108108108,1900.0
肾内/泌尿,50925,Folate,Blood,Chemistry,ng/mL,35,0.8622813500862281,35,3.2,12.151428571428571,20.0
肾内/泌尿,51478,Glucose,Urine,Hematology,mg/dL,35,0.8622813500862281,35,70.0,366.85714285714283,1000.0
肾内/泌尿,50976,"Protein, Total",Blood,Chemistry,g/dL,35,0.8622813500862281,36,4.2,6.107142857142857,7.4
肾内/泌尿,51099,Protein/Creatinine Ratio,Urine,Chemistry,Ratio,34,0.8376447400837644,34,0.1,4.108823529411764,44.0
肾内/泌尿,50884,"Bilirubin, Indirect",Blood,Chemistry,mg/dL,31,0.7637349100763735,31,0.1,1.0516129032258066,4.1
肾内/泌尿,52009,UTX6,Urine,Chemistry,,31,0.7637349100763735,31,-117.0,-69.0,71.0
肾内/泌尿,50883,"Bilirubin, Direct",Blood,Chemistry,mg/dL,30,0.7390983000739099,31,0.1,1.6433333333333335,9.3
肾内/泌尿,50974,Prostate Specific Antigen,Blood,Chemistry,ng/mL,30,0.7390983000739099,32,0.2,144.89333333333335,994.8
肾内/泌尿,53161,Estimated GFR (CKD- EPI Refit),Blood,Chemistry,mL/min/1.73m2,28,0.6898250800689825,30,63.0,105.10714285714286,129.0
肾内/泌尿,51659,HPE3,Blood,Chemistry,,28,0.6898250800689825,28,0.006,1.41025,2.01
肾内/泌尿,50964,"Osmolality, Measured",Blood,Chemistry,mOsm/kg,28,0.6898250800689825,31,253.0,292.8511904761905,337.0
肾内/泌尿,50965,Parathyroid Hormone,Blood,Chemistry,pg/mL,28,0.6898250800689825,28,6.0,182.92857142857142,1339.0
肾内/泌尿,50826,Tidal Volume,Blood,Blood Gas,,27,0.6651884700665188,42,320.0,488.962962962963,600.0
肾内/泌尿,51282,"Reticulocyte Count, Absolute",Blood,Hematology,m/uL,26,0.6405518600640552,26,0.01,0.10230769230769231,0.5
肾内/泌尿,51009,Vancomycin,Blood,Chemistry,ug/mL,24,0.5912786400591279,29,4.5,18.377083333333335,51.5
肾内/泌尿,51257,Nucleated Red Cells,Blood,Hematology,%,23,0.5666420300566642,28,0.1,1.4673913043478262,9.0
肾内/泌尿,50908,CK-MB Index,Blood,Chemistry,%,22,0.5420054200542005,37,0.5,5.3909090909090915,15.4
肾内/泌尿,50963,NTproBNP,Blood,Chemistry,pg/mL,21,0.5173688100517368,21,20.0,4843.0,29452.0
肾内/泌尿,50819,PEEP,Blood,Blood Gas,,21,0.5173688100517368,32,3.0,6.095238095238095,18.0
肾内/泌尿,50900,Carcinoembyronic Antigen (CEA),Blood,Chemistry,ng/mL,19,0.46809559004680956,19,0.2,171.8736842105263,1383.0
肾内/泌尿,50892,CA-125,Blood,Chemistry,U/mL,18,0.4434589800443459,18,10.0,470.8333333333333,5838.0
肾内/泌尿,51288,Sedimentation Rate,Blood,Hematology,mm/hr,18,0.4434589800443459,19,2.0,68.36111111111111,150.0
肾内/泌尿,50995,"Thyroxine (T4), Free",Blood,Chemistry,ng/dL,18,0.4434589800443459,18,0.75,1.1322222222222222,2.0
肾内/泌尿,51501,Transitional Epithelial Cells,Urine,Hematology,#/hpf,18,0.4434589800443459,19,1.0,1.3333333333333333,3.0
肾内/泌尿,50909,Cortisol,Blood,Chemistry,ug/dL,17,0.4188223700418822,20,6.1,28.658823529411762,59.9
肾内/泌尿,50949,Immunoglobulin A,Blood,Chemistry,mg/dL,17,0.4188223700418822,17,38.0,206.64705882352942,406.0
肾内/泌尿,50803,"Calculated Bicarbonate, Whole Blood",Blood,Blood Gas,mEq/L,16,0.3941857600394186,18,14.0,21.125,27.0
肾内/泌尿,52018,PAN1,Urine,Chemistry,,16,0.3941857600394186,16,4.0,6.9375,15.0
肾内/泌尿,51749,Treponema pallidum (syphilis) value,Blood,Chemistry,,16,0.3941857600394186,16,0.0,0.714375,7.39
肾内/泌尿,50853,25-OH Vitamin D,Blood,Chemistry,ng/mL,15,0.36954915003695493,15,10.0,25.533333333333335,46.0
肾内/泌尿,50930,Globulin,Blood,Chemistry,g/dL,15,0.36954915003695493,16,1.2,2.2766666666666664,3.3
肾内/泌尿,53173,COV8IC,Other Body Fluid,Chemistry,,14,0.34491254003449123,14,26.75,27.676428571428573,28.45
肾内/泌尿,53174,COV8MC,Other Body Fluid,Chemistry,,14,0.34491254003449123,14,0.184,0.2015,0.219
肾内/泌尿,51658,HPE2,Blood,Chemistry,,14,0.34491254003449123,14,4.97,56.015,257.6
肾内/泌尿,50801,Alveolar-arterial Gradient,Blood,Blood Gas,mm Hg,12,0.29563932002956395,17,213.0,503.1111111111111,652.0
肾内/泌尿,51077,"Calcium, Urine",Urine,Chemistry,mg/dL,12,0.29563932002956395,12,0.3,2.5166666666666666,6.1
肾内/泌尿,51479,Granular Casts,Urine,Hematology,#/lpf,12,0.29563932002956395,13,1.0,9.375,47.0
肾内/泌尿,51218,Granulocyte Count,Blood,Hematology,#/uL,12,0.29563932002956395,12,336.0,2500.5,7650.0
肾内/泌尿,50950,Immunoglobulin G,Blood,Chemistry,mg/dL,12,0.29563932002956395,12,306.0,703.5833333333334,1263.0
肾内/泌尿,50951,Immunoglobulin M,Blood,Chemistry,mg/dL,12,0.29563932002956395,12,18.0,116.5,681.0
肾内/泌尿,51116,Lymphocytes,Ascites,Hematology,%,12,0.29563932002956395,12,1.0,27.25,74.0
肾内/泌尿,51117,Macrophage,Ascites,Hematology,%,12,0.29563932002956395,12,2.0,33.0,94.0
肾内/泌尿,51120,Monocytes,Ascites,Hematology,%,12,0.29563932002956395,12,0.0,10.083333333333334,67.0
肾内/泌尿,51125,Polys,Ascites,Hematology,%,12,0.29563932002956395,12,0.0,25.583333333333332,76.0
肾内/泌尿,51127,"RBC, Ascites",Ascites,Hematology,#/uL,12,0.29563932002956395,12,1.0,6231.583333333333,64000.0
肾内/泌尿,50823,Required O2,Blood,Blood Gas,,12,0.29563932002956395,17,43.0,83.09722222222223,100.0
肾内/泌尿,52065,"Total Nucleated Cells, Ascites",Ascites,Hematology,#/uL,12,0.29563932002956395,12,39.0,663.1666666666666,2383.0
肾内/泌尿,50914,Cyclosporin,Blood,Chemistry,ng/mL,11,0.27100271002710025,13,50.0,156.22727272727272,288.0
肾内/泌尿,50929,Gentamicin,Blood,Chemistry,ug/mL,11,0.27100271002710025,12,0.4,1.6181818181818182,5.0
肾内/泌尿,50815,O2 Flow,Blood,Blood Gas,L/min,11,0.27100271002710025,12,2.0,11.863636363636363,100.0
肾内/泌尿,51259,Other Cells,Blood,Hematology,%,11,0.27100271002710025,15,0.0,5.575757575757576,23.0
肾内/泌尿,50927,Gamma Glutamyltransferase,Blood,Chemistry,IU/L,10,0.2463661000246366,10,9.0,221.5,970.0
肾内/泌尿,50978,Rapamycin,Blood,Chemistry,ng/mL,10,0.2463661000246366,10,3.1,5.9399999999999995,9.8
肾内/泌尿,50841,"Creatinine, Ascites",Ascites,Chemistry,mg/dL,9,0.22172949002217296,9,0.6,6.7444444444444445,41.0
肾内/泌尿,50849,"Total Protein, Ascites",Ascites,Chemistry,g/dL,9,0.22172949002217296,9,0.8,2.711111111111111,4.6
肾内/泌尿,50890,C3,Blood,Chemistry,mg/dL,8,0.1970928800197093,8,93.0,130.875,190.0
肾内/泌尿,50891,C4,Blood,Chemistry,mg/dL,8,0.1970928800197093,8,23.0,37.5,54.0
肾内/泌尿,50843,"Lactate Dehydrogenase, Ascites",Ascites,Chemistry,IU/L,8,0.1970928800197093,8,16.0,169.125,535.0
肾内/泌尿,51118,Mesothelial Cell,Ascites,Hematology,%,8,0.1970928800197093,8,1.0,4.375,11.0
肾内/泌尿,51903,PAN1,Other Body Fluid,Chemistry,,8,0.1970928800197093,8,4.0,6.625,10.0
肾内/泌尿,51284,"Reticulocyte Count, Manual",Blood,Hematology,%,8,0.1970928800197093,8,1.2,4.25,18.9
肾内/泌尿,50996,"Tissue Transglutaminase Ab, IgA",Blood,Chemistry,units,8,0.1970928800197093,8,1.0,4.625,12.0
肾内/泌尿,51105,"Uric Acid, Urine",Urine,Chemistry,mg/dL,8,0.1970928800197093,8,9.4,22.525,45.3
肾内/泌尿,50842,"Glucose, Ascites",Ascites,Chemistry,mg/dL,7,0.17245627001724562,7,81.0,128.28571428571428,178.0
肾内/泌尿,50946,Human Chorionic Gonadotropin,Blood,Chemistry,mIU/mL,7,0.17245627001724562,7,25.0,13867.42857142857,41246.0
肾内/泌尿,51269,Promyelocytes,Blood,Hematology,%,7,0.17245627001724562,8,1.0,2.7857142857142856,12.0
肾内/泌尿,51737,STX6,Blood,Chemistry,,7,0.17245627001724562,7,-68.0,-58.142857142857146,-47.0
肾内/泌尿,50835,"Albumin, Ascites",Ascites,Chemistry,g/dL,6,0.14781966001478197,6,1.0,2.15,2.9
肾内/泌尿,51069,"Albumin, Urine",Urine,Chemistry,mg/dL,6,0.14781966001478197,7,0.3,62.13333333333333,275.8
肾内/泌尿,51070,"Albumin/Creatinine, Urine",Urine,Chemistry,mg/g,6,0.14781966001478197,7,5.3,662.425,2484.7
肾内/泌尿,50881,Beta-2 Microglobulin,Blood,Chemistry,mg/L,6,0.14781966001478197,6,1.8,8.4,27.8
肾内/泌尿,51148,Blasts,Blood,Hematology,%,6,0.14781966001478197,9,1.0,13.5,66.0
肾内/泌尿,51587,CMV IgG Ab Value,Blood,Chemistry,,6,0.14781966001478197,6,0.48,2.6666666666666665,3.76
肾内/泌尿,50917,Digoxin,Blood,Chemistry,ng/mL,6,0.14781966001478197,6,0.2,1.2333333333333334,3.7
肾内/泌尿,51790,"Glucose, CSF",Cerebrospinal Fluid,Chemistry,mg/dL,6,0.14781966001478197,6,62.0,76.33333333333333,99.0
肾内/泌尿,51427,Lymphocytes,Other Body Fluid,Hematology,%,6,0.14781966001478197,7,0.0,5.916666666666667,16.0
肾内/泌尿,52264,Lymphs,Cerebrospinal Fluid,Hematology,%,6,0.14781966001478197,6,4.0,62.833333333333336,96.0
肾内/泌尿,52272,Monocytes,Cerebrospinal Fluid,Hematology,%,6,0.14781966001478197,6,2.0,16.333333333333332,44.0
肾内/泌尿,51431,Monos,Other Body Fluid,Hematology,%,6,0.14781966001478197,7,0.0,14.333333333333334,68.0
肾内/泌尿,51095,"Phosphate, Urine",Urine,Chemistry,mg/dL,6,0.14781966001478197,6,15.5,33.28333333333334,49.1
肾内/泌尿,51436,Polys,Other Body Fluid,Hematology,%,6,0.14781966001478197,7,13.0,73.75,100.0
肾内/泌尿,52281,Polys,Cerebrospinal Fluid,Hematology,%,6,0.14781966001478197,6,0.0,20.333333333333332,94.0
肾内/泌尿,52285,"RBC, CSF",Cerebrospinal Fluid,Hematology,#/uL,6,0.14781966001478197,6,0.0,2.3333333333333335,8.0
肾内/泌尿,52286,"Total Nucleated Cells, CSF",Cerebrospinal Fluid,Hematology,#/uL,6,0.14781966001478197,6,0.0,1.0,3.0
肾内/泌尿,51802,"Total Protein, CSF",Cerebrospinal Fluid,Chemistry,mg/dL,6,0.14781966001478197,6,21.0,40.166666666666664,62.0
肾内/泌尿,51067,24 hr Creatinine,Urine,Chemistry,mg/24hr,5,0.1231830500123183,5,837.0,1279.6,1900.0
肾内/泌尿,51068,24 hr Protein,Urine,Chemistry,mg/24hr,5,0.1231830500123183,5,313.0,459.2,570.0
肾内/泌尿,50864,Alpha-Fetoprotein,Blood,Chemistry,ng/mL,5,0.1231830500123183,5,3.0,303.44,1501.0
肾内/泌尿,50915,D-Dimer,Blood,Chemistry,ng/mL,5,0.1231830500123183,5,554.0,1796.8,4138.0
肾内/泌尿,51196,D-Dimer,Blood,Hematology,ng/mL FEU,5,0.1231830500123183,5,263.0,2713.8,6349.0
肾内/泌尿,51114,Eosinophils,Ascites,Hematology,%,5,0.1231830500123183,5,1.0,1.6,2.0
肾内/泌尿,51625,Free Kappa,Blood,Chemistry,mg/L,5,0.1231830500123183,5,10.6,29.619999999999997,91.4
肾内/泌尿,51626,Free Kappa/Free Lambda Ratio,Blood,Chemistry,,5,0.1231830500123183,5,0.82,1.508,2.64
肾内/泌尿,51627,Free Lambda,Blood,Chemistry,mg/L,5,0.1231830500123183,5,8.2,18.240000000000002,47.0
肾内/泌尿,51651,Hepatitis C Viral Load,Blood,Chemistry,log10 IU/mL,5,0.1231830500123183,5,1.8,5.16,6.7
肾内/泌尿,51087,Length of Urine Collection,Urine,Chemistry,,5,0.1231830500123183,5,24.0,24.0,24.0
肾内/泌尿,50967,Phenytoin,Blood,Chemistry,ug/mL,5,0.1231830500123183,5,4.3,10.66,19.6
肾内/泌尿,50994,Thyroxine (T4),Blood,Chemistry,ug/dL,5,0.1231830500123183,5,3.7,4.92,6.8
肾内/泌尿,52020,UTX10,Urine,Chemistry,,5,0.1231830500123183,5,-69.0,-19.2,31.0
肾内/泌尿,51108,Urine Volume,Urine,Chemistry,mL,5,0.1231830500123183,5,1250.0,2635.0,4750.0
肾内/泌尿,51094,pH,Urine,Chemistry,,5,0.1231830500123183,5,4.0,5.6,6.0
肾内/泌尿,50838,"Bilirubin, Total, Ascites",Ascites,Chemistry,mg/dL,4,0.09854644000985464,4,0.3,0.5,0.7
